0,122045	1,788988
0,120733	1,797402
0,119424	1,805853
0,118120	1,814341
0,116819	1,822865
0,115523	1,831425
0,114231	1,840019
0,112943	1,848646
0,111662	1,857306
0,110386	1,865997
0,109116	1,874718
0,107853	1,883468
0,106597	1,892246
0,105348	1,901051
0,104108	1,909882
0,102876	1,918738
0,101653	1,927617
0,100439	1,936519
0,099236	1,945442
0,098044	1,954384
0,096862	1,963345
0,095693	1,972324
0,094536	1,981320
0,093392	1,990331
0,092262	1,999356
0,091146	2,008394
0,090044	2,017446
0,088958	2,026508
0,087887	2,035582
0,086833	2,044664
0,085796	2,053756
0,084776	2,062854
0,083775	2,071960
0,082792	2,081071
0,081828	2,090186
0,080883	2,099306
0,079958	2,108428
0,079054	2,117551
0,078170	2,126675
0,077307	2,135798
0,076465	2,144920
0,075645	2,154038
0,074847	2,163152
0,074071	2,172261
0,073317	2,181362
0,072586	2,190455
0,071877	2,199539
0,071191	2,208612
0,070528	2,217673
0,069887	2,226720
0,069269	2,235753
0,068674	2,244769
0,068101	2,253768
0,067551	2,262747
0,067023	2,271706
0,066518	2,280644
0,066035	2,289559
0,065575	2,298450
0,065137	2,307317
0,064722	2,316158
0,064329	2,324973
0,063958	2,333760
0,063610	2,342519
0,063283	2,351250
0,062979	2,359951
0,062697	2,368621
0,062436	2,377261
0,062198	2,385869
0,061982	2,394444
0,061787	2,402986
0,061614	2,411495
0,061463	2,419969
0,061333	2,428407
0,061225	2,436810
0,061138	2,445176
0,061072	2,453504
0,061027	2,461794
0,061004	2,470044
0,061001	2,478254
0,061019	2,486422
0,061058	2,494549
0,061117	2,502633
0,061197	2,510675
0,061298	2,518674
0,061418	2,526629
0,061559	2,534541
0,061719	2,542408
0,061899	2,550232
0,062098	2,558011
0,062317	2,565747
0,062555	2,573438
0,062812	2,581085
0,063088	2,588688
0,063383	2,596247
0,063698	2,603763
0,064032	2,611235
0,064385	2,618664
0,064757	2,626049
0,065148	2,633392
0,065559	2,640691
0,065989	2,647947
0,066439	2,655161
0,066907	2,662332
0,067394	2,669461
0,067901	2,676548
0,068426	2,683593
0,068970	2,690597
0,069532	2,697559
0,070113	2,704479
0,070712	2,711357
0,071330	2,718193
0,071965	2,724987
0,072618	2,731738
0,073288	2,738448
0,073976	2,745115
0,074680	2,751740
0,075400	2,758324
0,076136	2,764865
0,076887	2,771365
0,077653	2,777822
0,078432	2,784238
0,079225	2,790611
0,080032	2,796943
0,080850	2,803234
0,081681	2,809483
0,082523	2,815691
0,083376	2,821859
0,084240	2,827986
0,085113	2,834074
0,085995	2,840123
0,086887	2,846133
0,087786	2,852104
0,088694	2,858038
